@relation 'AirQualityUCI all numeric random- custer-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily'

@attribute Date numeric
@attribute Time numeric
@attribute CO(GT) numeric
@attribute PT08S1(CO) numeric
@attribute C6H6(GT) numeric
@attribute PT08S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08S4(NO2) numeric
@attribute PT08S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
0.090909,0.782609,0.228814,0.384063,0.196541,0.375751,0.26608,0.124947,0.597633,0.285971,0.467854,0.249462,0.337107,0.121488
0.181818,0.173913,0.067797,0.32448,0.062893,0.18296,0.096141,0.166031,0.278107,0.336781,0.297133,0.333333,0.925786,0.53609
0.727273,0.26087,?,0.287868,0.121069,0.277444,?,0.198645,?,0.495953,0.334926,0.473118,0.857862,0.790353
0.090909,0.347826,0.313559,0.546303,0.261006,0.446204,0.463778,0.071156,0.866864,0.43705,0.498697,0.129032,0.924528,0.243024
0.090909,0.826087,0.347458,0.326633,0.272013,0.457673,0.326337,0.121559,0.621302,0.26304,0.481321,0.270968,0.134591,0.034208
0.909091,0.956522,0.389831,0.608758,0.341195,0.525396,0.58497,0.061415,0.428994,0.493705,0.708949,0.255914,0.922013,0.405757
0.181818,0.130435,0.042373,0.165829,0.023585,0.091753,?,0.495976,?,0.324191,0.200695,0.268817,0.659119,0.293652
0.545455,0,0.220339,0.447236,0.254717,0.440197,0.104942,0.114358,0.310651,0.614209,0.60252,0.655914,0.371069,0.638909
0.181818,0.347826,0.084746,0.302225,0.055031,0.166576,0.101557,0.17069,0.224852,0.331835,0.306255,0.367742,0.783648,0.507306
0.181818,0.130435,0.042373,0.154343,0.025157,0.097215,?,0.47734,?,0.30036,0.122068,0.217204,0.745912,0.274056
0.454545,0.869565,0.228814,0.376884,0.213836,0.395958,0.111036,0.162643,0.35503,0.596673,0.363597,0.649462,0.318239,0.549137
1,1,0.144068,0.333094,0.119497,0.275259,0.163846,0.168573,0.266272,0.319694,0.395743,0.354839,0.646541,0.400039
0.454545,0.347826,0.466102,0.569993,0.507862,0.667941,0.234259,0.076662,0.464497,0.906924,0.679844,0.589247,0.426415,0.588575
0.727273,0.608696,?,0.292175,0.180818,0.356636,?,0.158831,?,0.464928,0.264553,0.808602,0.163522,0.533548
0.181818,0.043478,0.144068,0.261307,0.070755,0.196068,0.186865,0.220246,0.467456,0.200989,0.307559,0.191398,0.638994,0.205639
0.727273,0.695652,0.211864,0.374731,0.242138,0.425997,0.188219,0.16349,0.360947,0.489209,0.349262,0.778495,0.176101,0.512095
0.909091,0.913043,0.211864,0.389806,0.177673,0.352267,0.238998,0.140618,0.37574,0.330935,0.481321,0.270968,0.636478,0.284758
0.363636,0,0.101695,0.300072,0.084906,0.221737,0.052133,0.260059,0.233728,0.480665,0.307559,0.436559,0.71195,0.584225
0.636364,0.826087,0.127119,0.246231,0.128931,0.288913,0.042654,0.192715,0.248521,0.493255,0.203301,0.733333,0.354717,0.772516
0.818182,0.608696,?,0.493898,0.227987,0.411797,?,0.102075,?,0.529676,0.465682,0.606452,0.462893,0.666129
0.727273,0.869565,0.177966,0.246949,0.15566,0.324413,0.182803,0.232952,0.319527,0.403327,0.304952,0.52043,0.415094,0.457509
0.181818,0,0.118644,0.330223,0.081761,0.215183,0.122546,0.158831,0.286982,0.301259,0.314509,0.322581,0.715723,0.394175
0.363636,0.478261,0.169492,0.247667,0.152516,0.32059,0.090047,0.231681,0.289941,0.482464,0.28801,0.43871,0.422642,0.350828
0.363636,0.173913,?,0.113424,0.02044,0.082469,0.017603,0.479458,0.112426,0.252248,0.081668,0.391398,0.313208,0.215511
0.818182,0.173913,?,0.137832,0.034591,0.120699,?,0.328251,?,0.318345,0.166811,0.367742,0.883019,0.574598
0.363636,0.826087,0.313559,0.525485,0.330189,0.515019,0.127962,0.142736,0.440828,0.633993,0.471764,0.572043,0.280503,0.382397
0.272727,1,?,0.267767,0.110063,0.262152,?,0.258789,?,0.423112,0.370547,0.445161,0.460377,0.39134
1,0.26087,0.059322,0.144293,0.036164,0.125068,0.054841,0.358746,0.177515,0.135342,0.209383,0.144086,0.51195,0.121097
0.636364,0.086957,0.033898,0.1285,0.040881,0.135445,0.014895,0.299026,0.091716,0.414568,0.161599,0.574194,0.581132,0.743146
0.181818,0.043478,0.076271,0.226849,0.044025,0.143637,0.077861,0.216857,0.239645,0.283273,0.271503,0.356989,0.719497,0.447588
0.909091,0.478261,0.220339,0.434314,0.397799,0.576734,0.597156,0.100381,0.701183,0.374101,0.685056,0.187097,0.510692,0.152079
0.727273,0.26087,0.101695,0.264896,0.119497,0.275806,0.113067,0.192291,0.183432,0.419964,0.355778,0.537634,0.475472,0.550994
0.363636,0.130435,?,0.07107,0.007862,0.036592,?,0.628971,?,0.251799,0.037793,0.378495,0.416352,0.274495
0.272727,0.956522,0.161017,0.386935,0.154088,0.323867,0.084631,0.221093,0.328402,0.458183,0.425282,0.380645,0.48805,0.328495
0.181818,0.695652,0.101695,0.244078,0.066038,0.187875,0.04807,0.377382,0.201183,0.311601,0.122068,0.432258,0.240252,0.195524
0,0.086957,0.101695,0.276382,0.069182,0.192791,0.117806,0.206269,0.260355,0.230665,0.326672,0.193548,0.808805,0.273274
0.181818,0.913043,0.355932,0.455851,0.171384,0.344074,0.238321,0.094452,0.411243,0.37455,0.463076,0.415054,0.520755,0.397889
0.454545,0.73913,0.347458,0.531945,0.383648,0.565265,0.192959,0.104193,0.662722,0.763939,0.735013,0.875269,0.188679,0.712799
0.454545,0.304348,0.144068,0.279971,0.16195,0.333151,0.11239,0.193562,0.301775,0.507644,0.407037,0.464516,0.438994,0.400332
0,0.26087,?,0.15219,0.029874,0.108138,0.058903,0.334604,0.210059,0.125,0.231103,0.098925,0.554717,0.105508
0.363636,0.434783,0.211864,0.329505,0.218553,0.40142,0.138795,0.238458,0.378698,0.404676,0.43397,0.576344,0.047799,0.107071
0.727273,0.086957,0.042373,0.1486,0.025157,0.097761,?,0.332063,?,0.302608,0.077758,0.563441,0.423899,0.540439
0.090909,0.173913,0.042373,0.190237,0.025157,0.096122,0.047393,0.293943,0.183432,0.128597,0.188966,0.163441,0.47044,0.119777
0.454545,0.130435,0.016949,0.061737,0.029874,0.111961,?,0.406184,?,0.379047,0.159861,0.44086,0.54717,0.457362
0,0.695652,0.084746,0.165111,0.042453,0.141453,0.117806,0.302838,0.325444,0.138489,0.149435,0.277419,0.299371,0.12139
0,0.521739,0.254237,0.4257,0.22956,0.413435,0.398104,0.10377,0.47929,0.376349,0.526499,0.260215,0.684277,0.297171
0.909091,1,0.059322,0.123475,0.036164,0.125614,0.058903,0.337145,0.162722,0.228867,0.121199,0.253763,0.78239,0.336656
0.454545,0.608696,0.09322,?,?,?,0.036561,?,0.195266,?,?,?,?,?
0.181818,0.304348,0.330508,0.634602,0.369497,0.552157,0.454299,0.036002,0.387574,0.588579,0.6351,0.313978,0.759748,0.408493
0.181818,0.782609,0.220339,0.357502,0.198113,0.377389,0.264726,0.114782,0.476331,0.285522,0.439183,0.395699,0.155975,0.105801
0.181818,0.347826,0.135593,0.431443,0.139937,0.303659,0.188896,0.102922,0.269231,0.407824,0.43788,0.395699,0.740881,0.528075
0.545455,0.608696,0,0.173726,0.058176,0.172037,0.016926,0.343075,0.112426,0.307104,0.093831,0.905376,0.038994,0.348727
0.363636,0.434783,0.211864,0.366116,0.198113,0.376297,0.127962,0.203304,0.369822,0.495504,0.480452,0.537634,0.265409,0.321458
1,0.695652,0.423729,0.66547,0.426101,0.600765,0.523358,0.05845,0.544379,0.551709,0.756299,0.402151,0.493082,0.35811
0.363636,0.565217,0.237288,0.440775,0.265723,0.451666,0.115775,0.175349,0.366864,0.547662,0.425282,0.705376,0.124528,0.319943
0.181818,0.913043,0.118644,0.254128,0.092767,0.233752,0.065674,0.328251,0.263314,0.340378,0.241964,0.251613,0.52327,0.211357
0.272727,0.391304,?,0.295047,0.132075,0.293829,?,0.234646,?,0.468975,0.29192,0.445161,0.48805,0.414211
0.909091,0.434783,0.466102,0.507538,0.261006,0.44675,0.39675,0.087675,0.565089,0.468525,0.572111,0.387097,0.628931,0.434394
0.272727,0.782609,?,0.56066,0.396226,0.575642,?,0.117323,?,0.721673,0.566898,0.526882,0.381132,0.431608
0.454545,0.086957,0.042373,?,?,?,0.012864,?,0.100592,?,?,?,?,?
0.545455,0.826087,0.288136,0.396985,0.298742,0.484435,0.16046,0.140618,0.514793,0.609263,0.453084,0.763441,0.172327,0.4838
0.636364,0.913043,0.09322,0.238335,0.09434,0.237575,0.037238,0.201186,0.207101,0.467176,0.221981,0.647312,0.461635,0.7538
0,1,?,0.332376,0.083333,0.217914,0.140826,0.201609,0.390533,0.247302,0.318419,0.174194,0.793711,0.246298
0.545455,0.695652,0.025424,0.234027,0.086478,0.223375,0.034529,0.277425,0.201183,0.36196,0.173328,0.931183,0.032704,0.363339
0.636364,0.782609,0.144068,0.332376,0.169811,0.343528,0.060257,0.168573,0.278107,0.527878,0.297133,0.875269,0.194969,0.729365
0.727273,0.521739,0.067797,0.155779,0.045597,0.146368,?,0.327827,?,0.288669,0.096438,0.782796,0.127044,0.416459
0.090909,0.086957,0.059322,0.180905,0.02673,0.103222,0.064997,0.31385,0.251479,0.179856,0.147263,0.124731,0.874214,0.223965
0.181818,0.217391,0.084746,0.235463,0.053459,0.162753,0.090724,0.240152,0.319527,0.178507,0.257168,0.131183,0.67044,0.163417
0.181818,0.695652,0.177966,0.408471,0.187107,0.364282,0.24306,0.102499,0.434911,0.341727,0.444396,0.541935,0.183648,0.239017
0.454545,0.652174,0.09322,0.297918,0.133648,0.295467,0.045362,0.241423,0.218935,0.508993,0.241529,0.836559,0.137107,0.516835
0.181818,1,0.110169,0.238335,0.062893,0.18296,0.138795,0.237611,0.45858,0.158273,0.254561,0.172043,0.466667,0.124469
0.272727,0.826087,0.20339,0.34458,0.174528,0.34899,0.106297,0.232529,0.37574,0.441996,0.304083,0.387097,0.324528,0.221131
0.454545,0.086957,?,0.147882,0.069182,0.194975,?,0.349005,?,0.438399,0.214596,0.492473,0.514465,0.512681
1,0.391304,0.364407,0.544867,0.426101,0.600765,0.392011,0.066074,0.405325,0.546763,0.64596,0.204301,0.772327,0.269951
0.272727,0.521739,0.262712,0.513281,0.232704,0.416166,0.14218,0.148666,0.337278,0.639388,0.466116,0.412903,0.794969,0.60001
0.363636,0.521739,0.161017,0.241924,0.163522,0.335882,0.08937,0.246929,0.281065,0.43705,0.278454,0.597849,0.181132,0.289498
0,0.913043,0.279661,0.519742,0.212264,0.39432,0.346649,0.09784,0.494083,0.394784,0.590791,0.326882,0.684277,0.382837
0.636364,0.869565,?,0.307968,0.160377,0.330421,?,0.138077,?,0.493705,0.287576,0.619355,0.427673,0.645311
0.181818,0.521739,0.118644,0.327351,0.108491,0.258875,0.154367,0.152054,0.357988,0.283723,0.314944,0.425806,0.372327,0.294971
1,0.869565,0.322034,0.379038,0.286164,0.472419,0.348003,0.143583,0.511834,0.340378,0.502172,0.180645,0.408805,0.107511
0,0.913043,0.271186,0.512563,0.227987,0.411797,0.30264,0.076662,0.39645,0.438399,0.543006,0.324731,0.753459,0.420515
0.818182,0.608696,?,0.212491,0.111635,0.262698,?,0.215587,?,0.335432,0.257602,0.415054,0.491824,0.376436
0.909091,0.086957,0.025424,0.195262,0.077044,0.206445,0.14218,0.249471,0.35503,0.175809,0.357515,0.111828,0.613836,0.132141
0,0.869565,0.457627,0.695621,0.350629,0.535227,0.562627,0.050826,0.573964,0.517086,0.737185,0.311828,0.704403,0.372721
0.272727,0.913043,0.144068,0.321608,0.132075,0.29219,0.060257,0.243117,0.260355,0.438849,0.25152,0.378495,0.50566,0.33822
0.818182,0.695652,?,0.241924,0.128931,0.287821,?,0.200339,?,0.358363,0.284101,0.369892,0.622642,0.405952
0.090909,0.652174,0.169492,0.339555,0.139937,0.304205,0.205146,0.141889,0.588757,0.31205,0.302346,0.182796,0.778616,0.250501
0.272727,0.26087,0.118644,?,?,?,0.113067,?,0.248521,?,?,?,?,?
0.727273,0.434783,0.152542,0.247667,0.141509,0.305844,0.218687,0.222363,0.298817,0.359712,0.310599,0.51828,0.306918,0.343987
0.636364,0.478261,0.144068,?,?,?,0.079215,?,0.292899,?,?,?,?,?
0.454545,0.086957,0.076271,0.135678,0.06761,0.191699,0.034529,0.301991,0.195266,0.427158,0.251955,0.488172,0.534591,0.524117
0.090909,0.347826,0.313559,?,?,?,0.397427,?,0.784024,?,?,?,?,?
0.636364,0.434783,0.076271,0.206748,0.064465,0.186237,0.027759,0.260059,0.139053,0.459982,0.163771,0.675269,0.461635,0.821727
0.727273,0.130435,?,0.129218,0.028302,0.105953,?,0.345616,?,0.266187,0.182016,0.453763,0.516981,0.451547
0,0,0.237288,0.419957,0.179245,0.354451,0.263372,0.117323,0.357988,0.357914,0.482189,0.243011,0.827673,0.3434
0.727273,0.173913,0.025424,0.157215,0.044025,0.142545,0.031821,0.355781,0.115385,0.29991,0.177237,0.567742,0.368553,0.480917
0.818182,0,?,0.153625,0.061321,0.179683,?,0.288861,?,0.290468,0.215899,0.365591,0.6,0.382446
0.363636,0.73913,0.127119,0.23977,0.15566,0.324959,0.052133,0.226599,0.207101,0.508543,0.266725,0.421505,0.6,0.466452
1,0.043478,0.152542,0.333094,0.108491,0.258329,0.117806,0.179585,0.233728,0.316097,0.35404,0.356989,0.642767,0.399941
0.181818,0.043478,0.177966,0.477387,0.163522,0.334244,0.209885,0.086828,0.360947,0.421313,0.53258,0.402151,0.752201,0.55163
0.272727,0.565217,0.355932,0.654702,0.295597,0.482796,0.154367,0.140195,0.434911,0.672662,0.500434,0.378495,0.67044,0.451791
0.454545,0.913043,0.20339,0.360373,0.226415,0.409066,0.091401,0.155019,0.360947,0.622752,0.439618,0.690323,0.357233,0.685286
0,0.565217,0.084746,0.165111,0.037736,0.128345,0.090047,0.298602,0.278107,0.12545,0.123371,0.107527,0.489308,0.091629
1,0.608696,0.271186,0.491744,0.283019,0.469143,0.310088,0.085557,0.402367,0.523831,0.60252,0.425806,0.718239,0.569418
0.909091,0.782609,0.728814,0.886576,0.745283,0.839432,0.685173,0.002541,0.5,0.92536,0.861425,0.537634,0.65283,0.744514
0.090909,0.826087,0.40678,0.596554,0.316038,0.501365,0.354773,0.062262,0.739645,0.508543,0.516073,0.156989,0.901887,0.266139
0.909091,0.521739,0.135593,0.167983,0.099057,0.244675,0.222072,0.249471,0.337278,0.235162,0.24848,0.329032,0.350943,0.18746
0.181818,0.391304,0.127119,0.422111,0.099057,0.243037,0.078538,0.310462,0.239645,0.438849,0.378801,0.307527,0.638994,0.33133
0.181818,0.826087,0.220339,0.374013,0.193396,0.371382,0.079892,0.234646,0.284024,0.444694,0.314075,0.264516,0.48805,0.2052
0.545455,0.608696,0.161017,0.229002,0.224843,0.40852,0.134056,0.202457,0.369822,0.477068,0.3245,0.808602,0.055346,0.292675
1,0.478261,0.237288,0.350323,0.210692,0.391589,0.310088,0.151207,0.426036,0.274281,0.456994,0.415054,0.177358,0.134487
0.727273,0.043478,0.059322,0.111271,0.053459,0.162206,0.069736,0.325709,0.210059,0.263489,0.232407,0.369892,0.537107,0.348678
0,0.956522,0.186441,0.384063,0.143082,0.308028,0.224103,0.135959,0.420118,0.352068,0.429626,0.324731,0.695597,0.38533
0.454545,0.173913,?,0.055276,0.006289,0.0355,0.00677,0.675561,0.047337,0.316996,0.054301,0.451613,0.522013,0.451693
0.454545,0.347826,0.415254,0.491744,0.47327,0.640634,0.260664,0.085133,0.390533,0.828687,0.625109,0.483871,0.484277,0.469188
0,1,0.144068,0.35463,0.121069,0.27799,0.163846,0.154172,0.292899,0.297662,0.399652,0.212903,0.807547,0.295753
0.090909,0.434783,0.169492,0.326633,0.122642,0.280175,0.232905,0.168573,0.650888,0.18795,0.436577,0.202151,0.309434,0.081757
0.818182,0.869565,0.338983,0.557071,0.322327,0.508465,0.337847,0.07878,0.257396,0.61196,0.540834,0.488172,0.776101,0.750428
0.181818,0.608696,0.152542,0.280689,0.127358,0.286182,0.070413,0.277001,0.233728,0.423112,0.218071,0.346237,0.466667,0.273225
0.181818,0.608696,0.220339,0.45944,0.199686,0.379574,0.109005,0.265565,0.357988,0.498651,0.3649,0.391398,0.333333,0.230318
0.818182,0.652174,0.228814,0.366116,0.226415,0.40852,0.249154,0.127488,0.328402,0.505396,0.406603,0.462366,0.761006,0.675756
0,0.478261,0.432203,0.737258,0.358491,0.542327,0.670278,0.049132,0.579882,0.491007,0.815378,0.28172,0.662893,0.311733
0.363636,0.347826,0.161017,0.260589,0.138365,0.302567,0.120515,0.263871,0.414201,0.401529,0.316247,0.43871,0.27673,0.23281
0.909091,0.565217,0.40678,0.640345,0.355346,0.539596,0.576845,0.070309,0.573964,0.522032,0.748045,0.374194,0.591195,0.389337
0.545455,0.173913,0.025424,0.129935,0.039308,0.132714,0.016926,0.318086,0.127219,0.364658,0.231538,0.589247,0.319497,0.451987
0.818182,0.217391,0.050847,0.22972,0.078616,0.209721,0.088016,0.216434,0.159763,0.388939,0.280191,0.402151,0.906918,0.664614
0.090909,0.043478,0.084746,0.218952,0.048742,0.154014,0.097495,0.247776,0.346154,0.205036,0.209383,0.126882,0.881761,0.228217
0.636364,0,?,0.216798,0.092767,0.23539,?,0.212622,?,0.455036,0.187663,0.615054,0.471698,0.697552
0.090909,0.869565,0.322034,0.51687,0.273585,0.459858,0.371699,0.069039,0.778107,0.423112,0.611208,0.176344,0.826415,0.260959
0.727273,0.304348,0.135593,0.316583,0.141509,0.306936,?,0.132994,?,0.477518,0.410078,0.513978,0.581132,0.615208
0.636364,0.434783,0.161017,0.259153,0.174528,0.348443,0.118483,0.166031,0.35503,0.448741,0.414857,0.683871,0.213836,0.441968
0.545455,0.434783,?,0.252692,0.144654,0.311305,0.095464,0.193986,0.316568,0.471673,0.285838,0.670968,0.274214,0.51791
0.454545,0.869565,0.330508,0.372577,0.31761,0.503004,0.158429,0.13723,0.405325,0.658723,0.464813,0.630108,0.306918,0.500806
0.909091,0.608696,0.084746,0.223259,0.13522,0.297652,0.23629,0.219822,0.508876,0.195594,0.39053,0.326882,0.189937,0.08987
0.181818,0.478261,0.254237,0.485284,0.232704,0.41562,0.308057,0.076239,0.547337,0.383993,0.585143,0.445161,0.30566,0.26091
0.454545,0.913043,0.110169,0.279253,0.108491,0.259967,0.04807,0.244812,0.239645,0.491906,0.277585,0.651613,0.376101,0.636955
0.090909,0.086957,0.050847,0.173008,0.015723,0.069907,0.046716,0.334604,0.189349,0.185252,0.126412,0.124731,0.92956,0.241411
0.909091,0.347826,0.254237,0.45944,0.27044,0.456035,0.511848,0.109276,0.556213,0.46268,0.47046,0.23871,0.91195,0.374285
0.181818,0.826087,0.364407,0.567839,0.328616,0.514473,0.155721,0.150784,0.41716,0.648381,0.512598,0.376344,0.480503,0.317646
0.181818,0,0.152542,0.396985,0.105346,0.253413,0.18348,0.132994,0.440828,0.335432,0.395743,0.333333,0.681761,0.388359
0.818182,0.565217,0.127119,0.330223,0.091195,0.231567,0.143534,0.188903,0.210059,0.447392,0.267159,0.492473,0.850314,0.832429
0.818182,0.086957,0.059322,0.21967,0.06761,0.191699,0.062288,0.228293,0.174556,0.382194,0.262381,0.415054,0.903145,0.692225
0.818182,0.652174,0.364407,0.594401,0.40566,0.583288,0.425863,0.056332,0.35503,0.647482,0.619027,0.486022,0.67673,0.652739
1,0.304348,0.050847,0.111271,0.02044,0.084653,0.063643,0.387548,0.180473,0.220773,0.184188,0.307527,0.706918,0.370376
0.454545,0.043478,0.050847,0.104092,0.042453,0.138722,0.019634,0.39263,0.121302,0.381745,0.146829,0.505376,0.460377,0.482236
0.909091,0.26087,0.050847,0.166547,0.028302,0.104861,0.073121,0.398136,0.183432,0.251799,0.137272,0.288172,0.908176,0.448517
0.181818,0.391304,0.347458,0.652548,0.336478,0.521027,0.190251,0.149089,0.43787,0.584982,0.637706,0.391398,0.246541,0.168988
0.727273,1,0.09322,0.23977,0.110063,0.260513,0.100203,0.207539,0.292899,0.335881,0.364031,0.477419,0.485535,0.461027
0.454545,0.869565,0.237288,0.343144,0.25,0.434735,0.114421,0.168149,0.446746,0.616007,0.366638,0.658065,0.334591,0.585789
0.909091,0.782609,0.525424,0.783202,0.600629,0.738394,0.879485,0.018213,0.704142,0.614209,0.961338,0.232258,0.555975,0.208669
0.181818,0.434783,0.101695,0.250538,0.075472,0.205352,0.134056,0.191021,0.360947,0.255396,0.230235,0.492473,0.353459,0.35635
0,0.391304,0.338983,0.590093,0.375786,0.557073,0.511848,0.055061,0.390533,0.552608,0.627281,0.230108,0.805031,0.315252
0.636364,0.043478,0.084746,0.194544,0.089623,0.230475,0.027759,0.209233,0.156805,0.458633,0.23371,0.587097,0.577358,0.771197
0.272727,0.521739,0.084746,0.199569,0.061321,0.180229,0.115098,0.224905,0.33432,0.182554,0.129018,0.453763,0.255346,0.226409
1,0.304348,0.09322,0.221106,0.080189,0.212452,0.163169,0.299873,0.307692,0.182554,0.321025,0.24086,0.426415,0.157113
0.181818,0.608696,0.110169,0.247667,0.103774,0.251775,0.104265,0.215163,0.328402,0.197392,0.143788,0.322581,0.218868,0.104726
0,0.304348,0.101695,0.343862,0.080189,0.214091,0.158429,0.185515,0.292899,0.294065,0.346655,0.292473,0.762264,0.379465
1,0.391304,?,0.184494,0.044025,0.142545,?,0.265565,?,0.218076,0.206777,0.24086,0.698113,0.27992
0.909091,0.304348,?,0.123475,0.055031,0.167668,0.084631,0.308767,0.242604,0.160072,0.259774,0.07957,0.660377,0.123589
0.363636,0.521739,0.152542,0.421393,0.180818,0.357182,0.079892,0.197374,0.307692,0.497752,0.354474,0.67957,0.18239,0.38445
0.818182,0.478261,?,0.453697,0.218553,0.400328,?,0.112241,?,0.502248,0.454822,0.572043,0.490566,0.633094
0.909091,0.173913,?,0.103374,0.039308,0.133261,0.047393,0.316391,0.106509,0.339478,0.21199,0.410753,0.815094,0.612862
0.818182,0.26087,?,0.186648,0.048742,0.154014,?,0.275307,?,0.368255,0.242398,0.468817,0.714465,0.64966
0,0.347826,0.127119,0.270639,0.095912,0.240306,0.184157,0.213892,0.488166,0.198291,0.285838,0.131183,0.496855,0.108782
0.272727,0.478261,0.211864,0.507538,0.224843,0.407974,0.092756,0.187632,0.331361,0.565198,0.464813,0.617204,0.255346,0.40864
0.272727,0.478261,?,0.2771,0.092767,0.233206,?,0.274036,?,0.438399,0.279322,0.402151,0.651572,0.476567
0.545455,1,?,0.333094,0.160377,0.330421,0.050779,0.171961,0.278107,0.480216,0.484361,0.668817,0.300629,0.554904
0.636364,0.130435,?,0.215363,0.091195,0.232114,?,0.188903,?,0.443345,0.273675,0.509677,0.696855,0.726873
0.363636,0.695652,0.09322,0.224695,0.097484,0.243037,0.035884,0.274884,0.153846,0.455935,0.172024,0.468817,0.578616,0.530421
0.181818,0.695652,0.135593,0.341709,0.143082,0.306936,0.152336,0.127488,0.393491,0.338129,0.275847,0.580645,0.242767,0.346235
0.818182,0.434783,0.110169,0.281407,0.130503,0.291644,0.113067,0.174926,0.221893,0.411871,0.309731,0.546237,0.610063,0.716806
0.090909,1,0.169492,0.393396,0.141509,0.305844,0.25457,0.136806,0.594675,0.268885,0.539096,0.180645,0.677987,0.209402
0.545455,0.565217,?,0.187365,0.149371,0.316221,0.058226,0.23507,0.275148,0.385791,0.192876,0.784946,0.079245,0.321947
0.272727,0.826087,?,0.276382,0.122642,0.279629,?,0.253706,?,0.430306,0.285838,0.270968,0.783648,0.359185
0.272727,0.521739,?,0.470208,0.292453,0.478973,?,0.142313,?,0.63804,0.543006,0.535484,0.355975,0.417436
1,0.521739,0.110169,0.297918,0.095912,0.23976,0.150305,0.187209,0.328402,0.304406,0.302346,0.329032,0.655346,0.368079
0.818182,0.043478,0.076271,0.180187,0.070755,0.196068,0.061611,0.251165,0.142012,0.357014,0.249783,0.430108,0.704403,0.566046
0.181818,0.956522,0.254237,0.545585,0.218553,0.400874,0.270819,0.069462,0.399408,0.469874,0.564726,0.421505,0.680503,0.531789
0.727273,0.695652,0.194915,0.304379,0.194969,0.374113,0.203791,0.201609,0.33432,0.451888,0.333189,0.554839,0.397484,0.493085
0.363636,0.608696,0.059322,0.198851,0.050314,0.158383,0.017603,0.391783,0.100592,0.357464,0.090791,0.660215,0.169811,0.342912
0.545455,0.782609,0.271186,0.422828,0.281447,0.467504,0.124577,0.133418,0.494083,0.645234,0.384448,0.782796,0.242767,0.657919
0.181818,0.869565,0.322034,0.588658,0.309748,0.49645,0.140826,0.159255,0.402367,0.62545,0.529105,0.372043,0.530818,0.347408
